run_id,merge_num,M,depth,copies_used,N_so_far,noise,mode,p,p_channel,P_success,grover_iters,twirling_applied,fidelity,eps_L,purity,bloch_r
M1_N512_dephase_z_iid_p_p0.10000_twirl,162,1,1,2,165,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,163,1,1,2,167,dephase_z,iid_p,0.1,0.1,0.9999999999999992,0,True,0.9999999999999998,7.850462293418875e-17,0.9999999999999998,1.0
M1_N512_dephase_z_iid_p_p0.10000_twirl,164,1,2,4,166,dephase_z,iid_p,0.1,0.1,0.9697802197802194,0,True,0.9844192634560904,0.0155807365439092,0.9693240456146828,0.9688385269121812
M1_N512_dephase_z_iid_p_p0.10000_twirl,165,1,3,8,164,dephase_z,iid_p,0.1,0.1,0.9757511914963564,0,True,0.9870317665007324,0.0129682334992674,0.9743998831616482,0.974063533001465
M1_N512_dephase_z_iid_p_p0.10000_twirl,166,1,1,2,169,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,167,1,1,2,171,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531337,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,168,1,2,4,170,dephase_z,iid_p,0.1,0.1,0.9432133800265664,0,True,0.9660243894632394,0.0339756105367601,0.9343574631491706,0.9320487789264794
M1_N512_dephase_z_iid_p_p0.10000_twirl,169,1,1,2,173,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,170,1,1,2,175,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531336,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,171,1,2,4,174,dephase_z,iid_p,0.1,0.1,0.9432133800265664,0,True,0.9660243894632398,0.03397561053676,0.934357463149171,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,172,1,3,8,172,dephase_z,iid_p,0.1,0.1,0.9671787315745848,0,True,0.9818389551479724,0.0181610448520271,0.96433755739618,0.9636779102959454
M1_N512_dephase_z_iid_p_p0.10000_twirl,173,1,4,16,168,dephase_z,iid_p,0.1,0.1,0.984670877494584,0,True,0.9919769355390696,0.0080230644609299,0.9840826102048282,0.98395387107814
M1_N512_dephase_z_iid_p_p0.10000_twirl,174,1,1,2,177,dephase_z,iid_p,0.1,0.1,0.9099999999999996,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531335,0.879120879120879
M1_N512_dephase_z_iid_p_p0.10000_twirl,175,1,1,2,179,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,176,1,2,4,178,dephase_z,iid_p,0.1,0.1,0.9432133800265664,0,True,0.9660243894632394,0.0339756105367602,0.9343574631491705,0.9320487789264792
M1_N512_dephase_z_iid_p_p0.10000_twirl,177,1,1,2,181,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,178,1,1,2,183,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,179,1,2,4,182,dephase_z,iid_p,0.1,0.1,0.9432133800265668,0,True,0.9660243894632397,0.0339756105367601,0.9343574631491708,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,180,1,3,8,180,dephase_z,iid_p,0.1,0.1,0.9671787315745848,0,True,0.9818389551479724,0.0181610448520272,0.9643375573961798,0.9636779102959452
M1_N512_dephase_z_iid_p_p0.10000_twirl,181,1,1,2,185,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,182,1,1,2,187,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,183,1,2,4,186,dephase_z,iid_p,0.1,0.1,0.958212839791787,0,True,0.9765353855439864,0.0234646144560132,0.954171947351112,0.9530707710879732
M1_N512_dephase_z_iid_p_p0.10000_twirl,184,1,1,2,189,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,185,1,1,2,191,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,186,1,2,4,190,dephase_z,iid_p,0.1,0.1,0.9743767313019388,0,True,0.9861407249466948,0.0138592750533048,0.9726656089033964,0.9722814498933902
M1_N512_dephase_z_iid_p_p0.10000_twirl,187,1,3,8,188,dephase_z,iid_p,0.1,0.1,0.981663257791106,0,True,0.99032909342907,0.0096709065709297,0.9808452397259476,0.9806581868581404
M1_N512_dephase_z_iid_p_p0.10000_twirl,188,1,4,16,184,dephase_z,iid_p,0.1,0.1,0.9862596580565152,0,True,0.9928560347346856,0.0071439652653142,0.9858141419487952,0.9857120694693712
M1_N512_dephase_z_iid_p_p0.10000_twirl,189,1,5,32,176,dephase_z,iid_p,0.1,0.1,0.9924738016307074,0,True,0.9961506130719028,0.003849386928097,0.99233086170325,0.9923012261438056
M1_N512_dephase_z_iid_p_p0.10000_twirl,190,1,6,64,160,dephase_z,iid_p,0.1,0.1,0.9961699946321644,0,True,0.9980627954406124,0.0019372045593873,0.9961330964042352,0.9961255908812252
M1_N512_dephase_z_iid_p_p0.10000_twirl,191,1,1,2,193,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,192,1,1,2,195,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,193,1,2,4,194,dephase_z,iid_p,0.1,0.1,0.9743767313019388,0,True,0.9861407249466948,0.0138592750533048,0.9726656089033964,0.9722814498933902
M1_N512_dephase_z_iid_p_p0.10000_twirl,194,1,1,2,197,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,195,1,1,2,199,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,196,1,2,4,198,dephase_z,iid_p,0.1,0.1,0.9432133800265668,0,True,0.9660243894632397,0.0339756105367601,0.9343574631491708,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,197,1,3,8,196,dephase_z,iid_p,0.1,0.1,0.9765534345365,0,True,0.9875130641785406,0.012486935821459,0.9753379754895002,0.9750261283570816
M1_N512_dephase_z_iid_p_p0.10000_twirl,198,1,1,2,201,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,199,1,1,2,203,dephase_z,iid_p,0.1,0.1,0.9999999999999992,0,True,0.9999999999999998,7.850462293418875e-17,0.9999999999999998,1.0
M1_N512_dephase_z_iid_p_p0.10000_twirl,200,1,2,4,202,dephase_z,iid_p,0.1,0.1,0.9868421052631572,0,True,0.9933333333333332,0.0066666666666665,0.9867555555555556,0.9866666666666666
M1_N512_dephase_z_iid_p_p0.10000_twirl,201,1,1,2,205,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,202,1,1,2,207,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,203,1,2,4,206,dephase_z,iid_p,0.1,0.1,0.9432133800265668,0,True,0.9660243894632397,0.0339756105367601,0.9343574631491708,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,204,1,3,8,204,dephase_z,iid_p,0.1,0.1,0.9799053654685312,0,True,0.9895154963958512,0.0104845036041483,0.9792508424233538,0.979030992791703
M1_N512_dephase_z_iid_p_p0.10000_twirl,205,1,4,16,200,dephase_z,iid_p,0.1,0.1,0.9886451996108204,0,True,0.9941249706967668,0.0058750293032329,0.9883189733321616,0.9882499413935338
M1_N512_dephase_z_iid_p_p0.10000_twirl,206,1,1,2,209,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.948753462603878,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,207,1,1,2,211,dephase_z,iid_p,0.1,0.1,0.9499999999999994,0,True,0.9736842105263156,0.0263157894736841,0.9487534626038778,0.9473684210526314
M1_N512_dephase_z_iid_p_p0.10000_twirl,208,1,2,4,210,dephase_z,iid_p,0.1,0.1,0.9743767313019384,0,True,0.986140724946695,0.0138592750533047,0.9726656089033964,0.9722814498933904
M1_N512_dephase_z_iid_p_p0.10000_twirl,209,1,1,2,213,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531337,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,210,1,1,2,215,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,211,1,2,4,214,dephase_z,iid_p,0.1,0.1,0.9432133800265664,0,True,0.9660243894632394,0.0339756105367601,0.9343574631491706,0.9320487789264794
M1_N512_dephase_z_iid_p_p0.10000_twirl,212,1,3,8,212,dephase_z,iid_p,0.1,0.1,0.9765534345364998,0,True,0.9875130641785406,0.0124869358214591,0.9753379754895,0.9750261283570816
M1_N512_dephase_z_iid_p_p0.10000_twirl,213,1,1,2,217,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,214,1,1,2,219,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,215,1,2,4,218,dephase_z,iid_p,0.1,0.1,0.9432133800265668,0,True,0.9660243894632397,0.0339756105367601,0.9343574631491708,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,216,1,1,2,221,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,217,1,1,2,223,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,218,1,2,4,222,dephase_z,iid_p,0.1,0.1,0.958212839791787,0,True,0.9765353855439864,0.0234646144560132,0.954171947351112,0.9530707710879732
M1_N512_dephase_z_iid_p_p0.10000_twirl,219,1,3,8,220,dephase_z,iid_p,0.1,0.1,0.9720771121057656,0,True,0.9848173891088754,0.0151826108911243,0.9700958015646935,0.969634778217751
M1_N512_dephase_z_iid_p_p0.10000_twirl,220,1,4,16,216,dephase_z,iid_p,0.1,0.1,0.9863548109315072,0,True,0.9928908150045684,0.0071091849954312,0.985882711031736,0.9857816300091372
M1_N512_dephase_z_iid_p_p0.10000_twirl,221,1,5,32,208,dephase_z,iid_p,0.1,0.1,0.9935496595208376,0,True,0.9967118534252964,0.0032881465747033,0.9934453306663866,0.9934237068505932
M1_N512_dephase_z_iid_p_p0.10000_twirl,222,1,1,2,225,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,223,1,1,2,227,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531337,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,224,1,2,4,226,dephase_z,iid_p,0.1,0.1,0.9582128397917868,0,True,0.9765353855439866,0.0234646144560132,0.954171947351112,0.9530707710879732
M1_N512_dephase_z_iid_p_p0.10000_twirl,225,1,1,2,229,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,226,1,1,2,231,dephase_z,iid_p,0.1,0.1,0.9499999999999994,0,True,0.9736842105263156,0.0263157894736841,0.9487534626038778,0.9473684210526314
M1_N512_dephase_z_iid_p_p0.10000_twirl,227,1,2,4,230,dephase_z,iid_p,0.1,0.1,0.9582128397917868,0,True,0.9765353855439866,0.0234646144560132,0.954171947351112,0.9530707710879732
M1_N512_dephase_z_iid_p_p0.10000_twirl,228,1,3,8,228,dephase_z,iid_p,0.1,0.1,0.9770859736755554,0,True,0.9877108037395912,0.0122891962604084,0.9757236561686364,0.9754216074791828
M1_N512_dephase_z_iid_p_p0.10000_twirl,229,1,1,2,233,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,230,1,1,2,235,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,231,1,2,4,234,dephase_z,iid_p,0.1,0.1,0.9432133800265668,0,True,0.9660243894632394,0.0339756105367601,0.9343574631491706,0.9320487789264794
M1_N512_dephase_z_iid_p_p0.10000_twirl,232,1,1,2,237,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.948753462603878,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,233,1,1,2,239,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531336,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,234,1,2,4,238,dephase_z,iid_p,0.1,0.1,0.9582128397917866,0,True,0.9765353855439868,0.0234646144560131,0.9541719473511124,0.9530707710879736
M1_N512_dephase_z_iid_p_p0.10000_twirl,235,1,3,8,236,dephase_z,iid_p,0.1,0.1,0.9720771121057656,0,True,0.9848173891088754,0.0151826108911243,0.9700958015646935,0.9696347782177512
M1_N512_dephase_z_iid_p_p0.10000_twirl,236,1,4,16,232,dephase_z,iid_p,0.1,0.1,0.9864506785092192,0,True,0.9929431415254364,0.0070568584745631,0.9859858815539334,0.9858862830508734
M1_N512_dephase_z_iid_p_p0.10000_twirl,237,1,1,2,241,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531336,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,238,1,1,2,243,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,239,1,2,4,242,dephase_z,iid_p,0.1,0.1,0.9432133800265664,0,True,0.9660243894632398,0.03397561053676,0.934357463149171,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,240,1,1,2,245,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531337,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,241,1,1,2,247,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531336,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,242,1,2,4,246,dephase_z,iid_p,0.1,0.1,0.9432133800265664,0,True,0.9660243894632394,0.0339756105367601,0.9343574631491708,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,243,1,3,8,244,dephase_z,iid_p,0.1,0.1,0.967178731574585,0,True,0.9818389551479724,0.0181610448520272,0.96433755739618,0.9636779102959452
M1_N512_dephase_z_iid_p_p0.10000_twirl,244,1,1,2,249,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,245,1,1,2,251,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,246,1,2,4,250,dephase_z,iid_p,0.1,0.1,0.9743767313019388,0,True,0.9861407249466948,0.0138592750533048,0.9726656089033964,0.9722814498933902
M1_N512_dephase_z_iid_p_p0.10000_twirl,247,1,1,2,253,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,248,1,1,2,255,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531336,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,249,1,2,4,254,dephase_z,iid_p,0.1,0.1,0.9432133800265664,0,True,0.9660243894632394,0.0339756105367601,0.9343574631491706,0.9320487789264794
M1_N512_dephase_z_iid_p_p0.10000_twirl,250,1,3,8,252,dephase_z,iid_p,0.1,0.1,0.9765534345364998,0,True,0.9875130641785406,0.0124869358214591,0.9753379754895,0.9750261283570816
M1_N512_dephase_z_iid_p_p0.10000_twirl,251,1,4,16,248,dephase_z,iid_p,0.1,0.1,0.984902785464774,0,True,0.992105430927925,0.0078945690720746,0.984335510297518,0.9842108618558504
M1_N512_dephase_z_iid_p_p0.10000_twirl,252,1,5,32,240,dephase_z,iid_p,0.1,0.1,0.9925799970833398,0,True,0.9962061372120586,0.003793862787941,0.9924410612138252,0.9924122744241176
M1_N512_dephase_z_iid_p_p0.10000_twirl,253,1,6,64,224,dephase_z,iid_p,0.1,0.1,0.9964714700956084,0,True,0.9982169687919352,0.0017830312080646,0.9964402959844482,0.9964339375838704
M1_N512_dephase_z_iid_p_p0.10000_twirl,254,1,7,128,192,dephase_z,iid_p,0.1,0.1,0.9981433362124592,0,True,0.9990664807787109,0.0009335192212889,0.9981347044736948,0.9981329615574218
M1_N512_dephase_z_iid_p_p0.10000_twirl,255,1,8,256,128,dephase_z,iid_p,0.1,0.1,0.9990218241951512,0,True,0.9995094756587928,0.0004905243412069,0.9990194325458444,0.999018951317586
M1_N512_dephase_z_iid_p_p0.10000_twirl,256,1,1,2,257,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,257,1,1,2,259,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,258,1,2,4,258,dephase_z,iid_p,0.1,0.1,0.9432133800265666,0,True,0.9660243894632397,0.0339756105367601,0.9343574631491708,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,259,1,1,2,261,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531336,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,260,1,1,2,263,dephase_z,iid_p,0.1,0.1,0.9499999999999994,0,True,0.9736842105263156,0.0263157894736841,0.9487534626038778,0.9473684210526314
M1_N512_dephase_z_iid_p_p0.10000_twirl,261,1,2,4,262,dephase_z,iid_p,0.1,0.1,0.9582128397917864,0,True,0.9765353855439866,0.0234646144560132,0.954171947351112,0.9530707710879732
M1_N512_dephase_z_iid_p_p0.10000_twirl,262,1,3,8,260,dephase_z,iid_p,0.1,0.1,0.9720771121057656,0,True,0.9848173891088754,0.0151826108911243,0.9700958015646935,0.9696347782177512
M1_N512_dephase_z_iid_p_p0.10000_twirl,263,1,1,2,265,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531337,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,264,1,1,2,267,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,265,1,2,4,266,dephase_z,iid_p,0.1,0.1,0.9432133800265666,0,True,0.9660243894632394,0.0339756105367601,0.9343574631491708,0.9320487789264794
M1_N512_dephase_z_iid_p_p0.10000_twirl,266,1,1,2,269,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,267,1,1,2,271,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.948753462603878,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,268,1,2,4,270,dephase_z,iid_p,0.1,0.1,0.9582128397917868,0,True,0.9765353855439866,0.0234646144560132,0.954171947351112,0.9530707710879732
M1_N512_dephase_z_iid_p_p0.10000_twirl,269,1,3,8,268,dephase_z,iid_p,0.1,0.1,0.9720771121057652,0,True,0.9848173891088754,0.0151826108911242,0.9700958015646938,0.9696347782177512
M1_N512_dephase_z_iid_p_p0.10000_twirl,270,1,4,16,264,dephase_z,iid_p,0.1,0.1,0.9850479007823464,0,True,0.992176460377026,0.0078235396229736,0.9844753362985168,0.9843529207540525
M1_N512_dephase_z_iid_p_p0.10000_twirl,271,1,1,2,273,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.948753462603878,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,272,1,1,2,275,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,273,1,2,4,274,dephase_z,iid_p,0.1,0.1,0.9582128397917868,0,True,0.9765353855439868,0.0234646144560131,0.9541719473511124,0.9530707710879736
M1_N512_dephase_z_iid_p_p0.10000_twirl,274,1,1,2,277,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,275,1,1,2,279,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,276,1,2,4,278,dephase_z,iid_p,0.1,0.1,0.9432133800265668,0,True,0.9660243894632394,0.0339756105367601,0.9343574631491706,0.9320487789264794
M1_N512_dephase_z_iid_p_p0.10000_twirl,277,1,3,8,276,dephase_z,iid_p,0.1,0.1,0.9720771121057656,0,True,0.9848173891088754,0.0151826108911243,0.9700958015646935,0.9696347782177512
M1_N512_dephase_z_iid_p_p0.10000_twirl,278,1,1,2,281,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531336,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,279,1,1,2,283,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531336,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,280,1,2,4,282,dephase_z,iid_p,0.1,0.1,0.9432133800265662,0,True,0.9660243894632397,0.0339756105367601,0.9343574631491708,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,281,1,1,2,285,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,282,1,1,2,287,dephase_z,iid_p,0.1,0.1,0.9499999999999994,0,True,0.9736842105263156,0.0263157894736841,0.9487534626038778,0.9473684210526314
M1_N512_dephase_z_iid_p_p0.10000_twirl,283,1,2,4,286,dephase_z,iid_p,0.1,0.1,0.9743767313019384,0,True,0.986140724946695,0.0138592750533047,0.9726656089033968,0.9722814498933904
M1_N512_dephase_z_iid_p_p0.10000_twirl,284,1,3,8,284,dephase_z,iid_p,0.1,0.1,0.9765534345365,0,True,0.9875130641785406,0.0124869358214591,0.9753379754895,0.9750261283570816
M1_N512_dephase_z_iid_p_p0.10000_twirl,285,1,4,16,280,dephase_z,iid_p,0.1,0.1,0.9863548109315072,0,True,0.9928908150045684,0.0071091849954311,0.985882711031736,0.9857816300091374
M1_N512_dephase_z_iid_p_p0.10000_twirl,286,1,5,32,272,dephase_z,iid_p,0.1,0.1,0.9925892566812956,0,True,0.996210929521416,0.0037890704785838,0.9924505731530152,0.992421859042832
M1_N512_dephase_z_iid_p_p0.10000_twirl,287,1,1,2,289,dephase_z,iid_p,0.1,0.1,0.9499999999999992,0,True,0.9736842105263156,0.026315789473684,0.9487534626038782,0.9473684210526316
M1_N512_dephase_z_iid_p_p0.10000_twirl,288,1,1,2,291,dephase_z,iid_p,0.1,0.1,0.9099999999999994,0,True,0.9395604395604392,0.0604395604395603,0.8864267600531336,0.8791208791208791
M1_N512_dephase_z_iid_p_p0.10000_twirl,289,1,2,4,290,dephase_z,iid_p,0.1,0.1,0.9582128397917866,0,True,0.9765353855439868,0.0234646144560131,0.9541719473511124,0.9530707710879736
M1_N512_dephase_z_iid_p_p0.10000_twirl,290,1,1,2,293,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,291,1,1,2,295,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531338,0.8791208791208792
M1_N512_dephase_z_iid_p_p0.10000_twirl,292,1,2,4,294,dephase_z,iid_p,0.1,0.1,0.9432133800265666,0,True,0.9660243894632397,0.0339756105367601,0.9343574631491708,0.9320487789264796
M1_N512_dephase_z_iid_p_p0.10000_twirl,293,1,3,8,292,dephase_z,iid_p,0.1,0.1,0.9720771121057658,0,True,0.9848173891088754,0.0151826108911243,0.9700958015646935,0.9696347782177512
M1_N512_dephase_z_iid_p_p0.10000_twirl,294,1,1,2,297,dephase_z,iid_p,0.1,0.1,0.9099999999999993,0,True,0.9395604395604396,0.0604395604395602,0.8864267600531339,0.8791208791208792
